location_mid west,location_north,location_north east,location_north west,location_south,location_south east,location_south west,property_type_apartments,property_type_dorms,property_type_homes,property_type_hostels,property_type_houses,property_type_school buildings,property_type_townhouses,construction_year,renovation_year,ever_renovated,predicted_price,hvac,plumbing,electrical
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1919,1907,1,858663,12,10,45
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1981,1932,1,918370,21,16,23
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1943,1959,0,97528,27,9,28
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,1959,0,771303,12,17,16
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1973,1959,0,657017,21,6,14
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1926,1915,1,304036,16,24,41
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,2017,1,331916,10,6,34
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,1959,0,315320,23,12,13
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,1959,0,584815,24,20,20
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1919,1959,0,277902,25,20,47
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1969,1952,1,198954,19,7,31
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1919,1959,0,331881,32,15,26
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1941,1959,0,99917,19,21,28
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1964,2001,1,274008,25,17,26
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1937,1959,0,730540,6,8,42
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,1959,0,825973,26,12,47
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1960,2002,1,960851,19,8,33
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,1959,0,421694,6,23,46
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1916,1977,1,928947,22,10,13
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1983,1959,0,143182,8,11,44
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,2006,1,718860,17,17,21
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1928,1955,1,483263,13,8,38
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,2018,1,844154,33,19,34
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1917,1959,0,822463,28,19,17
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,2022,1,181486,31,11,37
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1927,1959,0,756028,18,8,45
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1903,1959,0,30939,31,7,26
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,1917,1,343378,28,17,33
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1919,1959,0,901191,34,12,29
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1991,1957,1,274559,34,7,12
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1918,2016,1,646550,18,23,42
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1919,1959,0,124132,11,15,45
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1943,1959,0,321606,16,15,46
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1901,2003,1,669519,18,23,28
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,1936,1,761317,28,22,39
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1939,1978,1,638491,14,12,46
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2003,1959,0,864596,9,12,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1946,1900,1,879724,13,15,26
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1999,1959,0,969780,28,15,21
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1931,1916,1,268590,35,12,31
0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,1911,1,150322,7,22,38
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1931,1959,0,675781,19,11,18
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1991,1959,0,714750,32,21,13
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1913,1959,0,698081,23,7,14
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1933,2014,1,212636,22,21,34
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1923,2012,1,834552,18,8,41
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1911,1959,0,687249,13,21,16
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1996,1904,1,702772,12,12,35
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,1959,0,925730,8,23,36
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,2001,1,329508,10,22,19
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,1935,1,930790,14,13,37
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1998,1951,1,364711,29,21,19
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1977,1959,0,340909,6,23,41
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,1939,1,182778,18,22,23
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1914,1959,0,680515,24,10,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1954,1959,0,797771,17,22,43
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,1995,1,489094,35,8,42
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1959,1959,0,445629,16,24,43
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1902,1959,0,642811,16,24,30
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1991,1988,1,75658,18,21,46
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1956,1959,0,608142,29,12,29
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1932,1911,1,342887,16,7,32
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1923,1959,0,156474,28,17,15
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1983,1936,1,469247,6,17,31
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1989,1969,1,598999,35,17,28
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1975,1959,0,988901,17,16,43
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1986,1944,1,631703,11,7,22
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1959,1959,0,206494,16,8,24
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1925,1,454008,25,24,35
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1906,1935,1,377011,29,13,38
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1928,2013,1,391981,23,21,31
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1909,1959,0,518997,34,6,32
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1960,1972,1,486384,13,6,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1940,1959,0,494898,20,8,23
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1909,1959,0,130859,27,13,44
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,1959,0,505122,25,7,12
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1995,2010,1,573868,17,20,31
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1905,2003,1,471999,7,15,45
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2003,2001,1,96155,12,7,42
0,0,0,0,0,0,1,0,0,0,0,0,0,1,2004,1959,0,343737,27,8,35
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1956,1959,0,871608,11,8,23
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1995,1971,1,934652,13,22,22
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1993,1959,0,87329,26,20,44
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1919,1995,1,509380,31,20,41
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1942,1959,0,553580,23,16,36
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1973,1913,1,384299,12,24,42
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1930,1969,1,754578,20,24,30
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1904,1943,1,994602,25,22,12
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,1959,0,45051,6,9,35
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1918,1901,1,231903,28,9,15
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2000,1903,1,598302,20,14,35
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,1934,1,563504,11,12,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,1959,0,829554,31,22,42
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1915,1959,0,662129,23,21,38
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1992,1901,1,81687,33,17,45
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1973,1930,1,865104,30,16,37
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1945,1907,1,461462,33,14,18
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1941,1936,1,529606,20,24,46
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1972,1912,1,958719,13,14,43
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1986,1944,1,233214,8,22,13
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1959,0,700775,23,18,29
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1936,1922,1,629231,10,23,36
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1936,1959,0,862621,9,22,40
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1974,1959,0,858186,23,19,31
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1939,1959,0,940158,27,13,34
0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,2017,1,512942,22,15,41
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975,1929,1,194263,31,7,36
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1948,1942,1,987898,15,10,33
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1929,1959,0,104207,19,12,29
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1954,1959,0,819341,30,18,40
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1961,1948,1,588290,6,10,20
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2007,1910,1,11364,8,12,22
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1929,1982,1,925726,18,11,18
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1901,2011,1,419537,29,18,47
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1942,1959,0,599952,28,9,16
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,1959,0,409335,30,19,35
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1987,1959,0,209951,36,8,27
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1949,1922,1,430789,20,11,35
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1951,2006,1,876664,23,9,25
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1907,1929,1,189774,13,17,48
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1908,2010,1,75374,27,10,42
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1959,0,30898,23,21,39
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1926,1997,1,215325,26,16,47
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1933,1959,0,263470,31,9,36
0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,1959,0,806776,30,10,16
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1929,1949,1,115023,18,18,14
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1923,1926,1,544082,12,20,36
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1942,1970,1,865356,19,8,36
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2004,1959,0,581404,21,13,18
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,1959,0,910896,10,14,14
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1945,1959,0,645761,18,7,44
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,1959,0,922643,7,14,31
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1944,1959,0,578479,31,13,21
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1961,1985,1,474127,11,19,41
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1904,1959,0,250439,12,19,26
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1926,1959,0,233306,32,22,40
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1953,1959,0,511100,25,10,37
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1943,1959,0,423474,10,20,33
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1963,1959,0,52196,34,12,46
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1930,1909,1,319022,23,16,29
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1944,1902,1,639329,7,10,16
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1983,2008,1,385188,19,20,37
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1931,1986,1,219628,25,24,41
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1995,1,828116,26,8,45
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1932,1973,1,297827,7,11,14
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1978,1931,1,596139,19,19,15
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1933,2003,1,674380,33,9,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1995,1959,0,316350,31,24,16
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,1959,0,402644,35,17,33
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1914,1968,1,382353,32,15,47
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1921,1959,0,974481,31,7,17
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1958,1959,0,943970,23,24,45
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1988,1927,1,751613,29,13,42
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1930,2019,1,641865,15,16,21
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1948,1959,0,128723,7,13,25
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,1916,1,888810,15,10,27
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1973,1959,0,617004,20,6,44
0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,2006,1,984931,15,15,43
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1912,1955,1,367545,26,15,13
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1933,1959,0,861824,6,23,33
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2001,1959,0,450014,36,24,35
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,1959,0,227108,30,8,13
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1975,1959,0,896505,25,9,16
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1961,1959,0,752750,27,22,36
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,1931,1,224609,10,8,15
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1958,1959,0,39719,21,15,48
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1921,1905,1,874397,12,7,24
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1969,1936,1,87220,9,23,45
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1915,1959,0,928062,33,15,32
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1916,1957,1,433673,17,17,41
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1963,1962,1,313984,23,10,45
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,1959,0,101287,16,12,36
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,1957,1,195790,11,13,44
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1988,1959,0,342255,25,6,45
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1911,1959,0,790509,16,15,14
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1944,2003,1,19419,21,10,48
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1903,1959,0,416995,14,24,18
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1906,2008,1,670747,29,13,28
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1902,1909,1,714448,20,23,19
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1983,1912,1,11628,36,21,24
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1931,1948,1,88823,21,10,45
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1907,1959,0,660480,35,6,27
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,1959,0,666366,30,20,35
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1974,1976,1,51728,22,22,16
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2000,1959,0,419940,9,21,12
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1912,1959,0,130075,19,17,38
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1922,1920,1,941502,16,21,32
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1916,1959,0,353910,23,7,44
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1968,1986,1,130749,6,16,20
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1946,1959,0,534334,34,18,24
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1998,1959,0,185635,13,9,48
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1944,1959,0,574026,36,18,28
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1938,1959,0,399246,24,14,43
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1943,2013,1,513533,13,16,12
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1983,1937,1,657936,19,11,28
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1995,1921,1,267053,8,15,20
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,1942,1,32538,11,15,12
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1986,1959,0,122592,22,22,37
0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,1959,0,206901,34,15,21
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,1959,0,819825,8,17,44
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1905,1977,1,305810,28,23,39
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1980,1993,1,389089,10,12,18
0,0,0,0,0,0,1,1,0,0,0,0,0,0,2005,1902,1,685989,19,20,21
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,1978,1,874107,14,24,23
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1935,1959,0,938956,30,24,25
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1910,2014,1,191046,13,9,38
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,1925,1,777810,26,13,19
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1991,1959,0,453260,18,12,41
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1965,1922,1,967502,33,24,23
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1931,1942,1,493863,6,21,43
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1909,1937,1,379478,11,8,22
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1957,1923,1,729418,6,9,18
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1912,1959,0,568831,8,22,33
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1947,1996,1,238546,22,18,47
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,1959,0,502370,28,13,24
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,1919,1,994946,14,8,17
0,0,0,0,0,1,0,0,0,0,0,1,0,0,2005,1926,1,427210,25,24,20
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1922,1945,1,463034,23,20,32
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1943,1964,1,11781,21,22,37
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1914,1959,0,746484,16,18,26
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1980,1959,0,324624,27,13,44
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1929,1959,0,733571,32,6,35
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1980,1941,1,172288,27,19,22
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,1922,1,897157,28,20,41
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1910,1991,1,928354,21,11,27
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1994,1934,1,475607,23,6,40
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1959,0,353486,13,11,28
0,0,1,0,0,0,0,1,0,0,0,0,0,0,2020,1959,0,863670,26,24,16
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,1959,0,994196,12,22,25
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1901,1959,0,682173,22,13,17
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1936,1916,1,594788,22,8,25
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1967,2014,1,133692,13,13,31
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,1959,0,379764,20,9,46
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1917,1911,1,984070,8,8,35
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1978,1959,0,897139,30,15,43
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1964,1959,0,512453,7,13,28
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1959,1900,1,466442,20,17,48
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1915,1959,0,244593,22,12,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1918,1959,0,106762,7,15,26
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1935,1904,1,262784,14,23,12
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1919,1923,1,906435,27,19,44
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1942,1959,0,60288,24,9,27
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,1944,1,692977,26,16,17
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,1959,0,742372,12,19,48
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1977,1959,0,222241,31,7,44
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1995,1959,0,151930,26,6,38
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1926,1959,0,603808,22,13,28
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1914,1959,0,706242,7,18,14
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1917,1926,1,92210,29,12,34
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1932,1959,0,44565,16,10,30
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1920,1959,0,727061,18,15,21
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,1926,1,20425,14,15,23
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1909,1959,0,908017,15,23,23
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1989,1959,0,671118,6,6,23
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1918,1959,0,90679,24,24,14
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1940,1979,1,836914,36,24,24
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1973,1959,0,787366,30,12,12
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1951,1952,1,830900,10,19,30
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1947,1978,1,872787,36,11,13
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1976,2017,1,411345,11,14,17
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1940,2011,1,247933,27,8,35
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1905,1959,0,779678,18,9,31
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2009,1987,1,592069,6,16,28
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1951,1979,1,65359,15,17,35
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1931,1959,0,367222,10,10,27
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,1959,0,922736,11,6,28
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1923,1944,1,56407,8,21,27
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1984,1959,0,110597,22,13,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1974,1916,1,963323,35,13,28
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,1916,1,951964,24,7,22
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,1944,1,387580,18,18,18
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1939,1959,0,224102,20,9,32
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,1947,1,587563,18,17,46
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1906,1952,1,58276,27,20,23
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2012,1959,0,75577,28,15,48
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1916,1964,1,818258,19,13,40
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1990,1959,0,96281,23,12,31
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1962,1959,0,250611,32,6,34
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1999,1959,0,667289,20,6,41
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2009,1909,1,420290,11,15,39
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1952,2001,1,643487,24,23,25
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1982,1900,1,819993,26,24,27
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1999,1959,0,918571,12,23,35
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1908,1937,1,648715,35,19,33
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1929,1959,0,597948,8,13,45
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1963,1931,1,103961,13,7,34
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1982,1904,1,823599,28,7,28
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1930,1958,1,676448,19,23,42
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1925,1959,0,16148,28,12,21
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1975,1959,0,255702,29,24,45
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1929,1959,0,592947,36,8,25
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,1959,0,785912,22,12,21
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1972,2005,1,466205,31,13,35
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1954,1934,1,34896,15,13,47
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1982,1950,1,591981,34,20,43
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976,1959,0,321416,9,10,27
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,1959,0,566427,13,18,13
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1942,1959,0,342552,10,14,34
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1963,1959,0,544969,23,22,25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1975,1919,1,488223,19,20,13
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1953,1957,1,850545,18,20,41
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1959,1959,0,751095,27,18,13
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1945,1959,0,745383,24,20,32
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1987,1959,0,881634,22,23,44
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1957,1968,1,891157,18,17,35
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1901,1959,0,335017,17,16,40
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1915,1940,1,597748,24,6,20
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1995,1943,1,450608,34,18,28
